Time,Displacement,Force
(s),(mm),(kN)
"155.0200","3.6247","0.3587"
"155.0400","3.6253","0.3595"
"155.0600","3.6257","0.3574"
"155.0800","3.6262","0.3625"
"155.1000","3.6265","0.3604"
"155.1200","3.6271","0.3595"
"155.1400","3.6274","0.3580"
"155.1600","3.6279","0.3586"
"155.1800","3.6285","0.3632"
"155.2000","3.6290","0.3587"
"155.2200","3.6293","0.3574"
"155.2400","3.6300","0.3579"
"155.2600","3.6305","0.3595"
"155.2800","3.6308","0.3642"
"155.3000","3.6315","0.3608"
"155.3200","3.6321","0.3598"
"155.3400","3.6324","0.3581"
"155.3600","3.6327","0.3691"
"155.3800","3.6332","0.3617"
"155.4000","3.6338","0.3610"
"155.4200","3.6339","0.3600"
"155.4400","3.6345","0.3595"
"155.4600","3.6350","0.3690"
"155.4800","3.6353","0.3618"
"155.5000","3.6357","0.3613"
"155.5200","3.6362","0.3597"
"155.5400","3.6369","0.3586"
"155.5600","3.6374","0.3684"
"155.5800","3.6376","0.3620"
"155.6000","3.6380","0.3614"
"155.6200","3.6385","0.3608"
"155.6400","3.6392","0.3603"
"155.6600","3.6396","0.3694"
"155.6800","3.6401","0.3608"
"155.7000","3.6406","0.3605"
"155.7200","3.6412","0.3601"
"155.7400","3.6416","0.3587"
"155.7600","3.6420","0.3674"
"155.7800","3.6425","0.3606"
"155.8000","3.6428","0.3596"
"155.8200","3.6434","0.3584"
"155.8400","3.6437","0.3596"
"155.8600","3.6443","0.3591"
"155.8800","3.6447","0.3593"
"155.9000","3.6452","0.3641"
"155.9200","3.6455","0.3608"
"155.9400","3.6460","0.3593"
"155.9600","3.6464","0.3596"
"155.9800","3.6469","0.3641"
"156.0000","3.6473","0.3605"
"156.0200","3.6478","0.3607"
"156.0400","3.6482","0.3589"
"156.0600","3.6488","0.3590"
"156.0800","3.6495","0.3641"
"156.1000","3.6499","0.3602"
"156.1200","3.6503","0.3602"
"156.1400","3.6507","0.3594"
"156.1600","3.6513","0.3594"
"156.1800","3.6520","0.3638"
"156.2000","3.6523","0.3610"
"156.2200","3.6526","0.3600"
"156.2400","3.6529","0.3604"
"156.2600","3.6535","0.3709"
"156.2800","3.6540","0.3622"
"156.3000","3.6544","0.3596"
"156.3200","3.6549","0.3596"
"156.3400","3.6553","0.3597"
"156.3600","3.6558","0.3586"
"156.3800","3.6563","0.3647"
"156.4000","3.6566","0.3609"
"156.4200","3.6572","0.3598"
"156.4400","3.6574","0.3603"
"156.4600","3.6580","0.3702"
"156.4800","3.6584","0.3623"
"156.5000","3.6588","0.3607"
"156.5200","3.6592","0.3606"
"156.5400","3.6596","0.3596"
"156.5600","3.6601","0.3604"
"156.5800","3.6605","0.3596"
"156.6000","3.6611","0.3657"
"156.6200","3.6618","0.3622"
"156.6400","3.6620","0.3618"
"156.6600","3.6627","0.3708"
"156.6800","3.6633","0.3641"
"156.7000","3.6637","0.3624"
"156.7200","3.6642","0.3620"
"156.7400","3.6644","0.3623"
"156.7600","3.6651","0.3620"
"156.7800","3.6658","0.3668"
"156.8000","3.6663","0.3635"
"156.8200","3.6666","0.3629"
"156.8400","3.6669","0.3628"
"156.8600","3.6675","0.3613"
"156.8800","3.6679","0.3670"
"156.9000","3.6684","0.3627"
"156.9200","3.6688","0.3620"
"156.9400","3.6692","0.3628"
"156.9600","3.6696","0.3637"
"156.9800","3.6701","0.3690"
"157.0000","3.6706","0.3648"
"157.0200","3.6709","0.3644"
"157.0400","3.6716","0.3643"
"157.0600","3.6719","0.3639"
"157.0800","3.6725","0.3690"
"157.1000","3.6729","0.3651"
"157.1200","3.6734","0.3641"
"157.1400","3.6738","0.3634"
"157.1600","3.6743","0.3737"
"157.1800","3.6747","0.3655"
"157.2000","3.6752","0.3623"
"157.2200","3.6756","0.3623"
"157.2400","3.6761","0.3599"
"157.2600","3.6766","0.3719"
"157.2800","3.6770","0.3650"
"157.3000","3.6776","0.3634"
"157.3200","3.6780","0.3632"
"157.3400","3.6786","0.3624"
"157.3600","3.6789","0.3624"
"157.3800","3.6794","0.3724"
"157.4000","3.6801","0.3661"
"157.4200","3.6806","0.3636"
"157.4400","3.6809","0.3623"
"157.4600","3.6812","0.3723"
"157.4800","3.6819","0.3653"
"157.5000","3.6824","0.3624"
"157.5200","3.6830","0.3629"
"157.5400","3.6834","0.3630"
"157.5600","3.6837","0.3611"
"157.5800","3.6843","0.3672"
"157.6000","3.6846","0.3638"
"157.6200","3.6851","0.3619"
"157.6400","3.6855","0.3621"
"157.6600","3.6859","0.3619"
"157.6800","3.6862","0.3677"
"157.7000","3.6869","0.3653"
"157.7200","3.6871","0.3634"
"157.7400","3.6877","0.3629"
"157.7600","3.6882","0.3632"
"157.7800","3.6887","0.3684"
"157.8000","3.6891","0.3638"
"157.8200","3.6896","0.3633"
"157.8400","3.6901","0.3641"
"157.8600","3.6909","0.3645"
"157.8800","3.6912","0.3745"
"157.9000","3.6917","0.3666"
"157.9200","3.6921","0.3643"
"157.9400","3.6928","0.3641"
"157.9600","3.6930","0.3639"
"157.9800","3.6935","0.3751"
"158.0000","3.6939","0.3669"
"158.0200","3.6945","0.3645"
"158.0400","3.6950","0.3648"
"158.0600","3.6954","0.3755"
"158.0800","3.6958","0.3672"
"158.1000","3.6965","0.3644"
"158.1200","3.6968","0.3652"
"158.1400","3.6972","0.3641"
"158.1600","3.6976","0.3750"
"158.1800","3.6978","0.3681"
"158.2000","3.6983","0.3647"
"158.2200","3.6989","0.3636"
"158.2400","3.6994","0.3633"
"158.2600","3.6999","0.3698"
"158.2800","3.7004","0.3670"
"158.3000","3.7009","0.3655"
"158.3200","3.7016","0.3659"
"158.3400","3.7021","0.3646"
"158.3600","3.7024","0.3637"
"158.3800","3.7029","0.3746"
"158.4000","3.7032","0.3677"
"158.4200","3.7038","0.3659"
"158.4400","3.7044","0.3655"
"158.4600","3.7048","0.3644"
"158.4800","3.7053","0.3712"
"158.5000","3.7056","0.3662"
"158.5200","3.7062","0.3656"
"158.5400","3.7068","0.3644"
"158.5600","3.7071","0.3649"
"158.5800","3.7076","0.3705"
"158.6000","3.7080","0.3668"
"158.6200","3.7085","0.3653"
"158.6400","3.7090","0.3652"
"158.6600","3.7095","0.3647"
"158.6800","3.7098","0.3695"
"158.7000","3.7103","0.3671"
"158.7200","3.7106","0.3661"
"158.7400","3.7112","0.3652"
"158.7600","3.7115","0.3654"
"158.7800","3.7121","0.3709"
"158.8000","3.7126","0.3671"
"158.8200","3.7131","0.3663"
"158.8400","3.7135","0.3657"
"158.8600","3.7139","0.3661"
"158.8800","3.7148","0.3758"
"158.9000","3.7151","0.3695"
"158.9200","3.7156","0.3673"
"158.9400","3.7160","0.3688"
"158.9600","3.7165","0.3780"
"158.9800","3.7168","0.3707"
"159.0000","3.7176","0.3677"
"159.0200","3.7178","0.3669"
"159.0400","3.7185","0.3663"
"159.0600","3.7189","0.3773"
"159.0800","3.7193","0.3690"
"159.1000","3.7198","0.3659"
"159.1200","3.7202","0.3648"
"159.1400","3.7208","0.3661"
"159.1600","3.7209","0.3788"
"159.1800","3.7216","0.3688"
"159.2000","3.7219","0.3668"
"159.2200","3.7223","0.3660"
"159.2400","3.7230","0.3667"
"159.2600","3.7233","0.3666"
"159.2800","3.7238","0.3723"
"159.3000","3.7245","0.3684"
"159.3200","3.7248","0.3666"
"159.3400","3.7252","0.3651"
"159.3600","3.7256","0.3658"
"159.3800","3.7261","0.3722"
"159.4000","3.7264","0.3679"
"159.4200","3.7270","0.3675"
"159.4400","3.7274","0.3676"
"159.4600","3.7278","0.3666"
"159.4800","3.7284","0.3727"
"159.5000","3.7290","0.3693"
"159.5200","3.7293","0.3695"
"159.5400","3.7299","0.3674"
"159.5600","3.7302","0.3660"
"159.5800","3.7307","0.3719"
"159.6000","3.7314","0.3674"
"159.6200","3.7318","0.3668"
"159.6400","3.7322","0.3656"
"159.6600","3.7326","0.3654"
"159.6800","3.7331","0.3773"
"159.7000","3.7336","0.3683"
"159.7200","3.7342","0.3655"
"159.7400","3.7347","0.3655"
"159.7600","3.7350","0.3765"
"159.7800","3.7356","0.3680"
"159.8000","3.7358","0.3678"
"159.8200","3.7364","0.3674"
"159.8400","3.7367","0.3663"
"159.8600","3.7376","0.3664"
"159.8800","3.7378","0.3768"
"159.9000","3.7383","0.3708"
"159.9200","3.7387","0.3692"
"159.9400","3.7392","0.3681"
"159.9600","3.7395","0.3777"
"159.9800","3.7400","0.3695"
"160.0000","3.7405","0.3689"
"160.0200","3.7410","0.3685"
"160.0400","3.7417","0.3684"
"160.0600","3.7420","0.3776"
"160.0800","3.7424","0.3710"
"160.1000","3.7428","0.3698"
"160.1200","3.7433","0.3689"
"160.1400","3.7438","0.3688"
"160.1600","3.7441","0.3680"
"160.1800","3.7447","0.3737"
"160.2000","3.7451","0.3695"
"160.2200","3.7458","0.3671"
"160.2400","3.7462","0.3675"
"160.2600","3.7466","0.3672"
"160.2800","3.7468","0.3732"
"160.3000","3.7476","0.3684"
"160.3200","3.7479","0.3681"
"160.3400","3.7483","0.3673"
"160.3600","3.7487","0.3773"
"160.3800","3.7492","0.3717"
"160.4000","3.7496","0.3693"
"160.4200","3.7501","0.3692"
"160.4400","3.7507","0.3689"
"160.4600","3.7510","0.3682"
"160.4800","3.7516","0.3727"
"160.5000","3.7520","0.3697"
"160.5200","3.7526","0.3685"
"160.5400","3.7531","0.3670"
"160.5600","3.7535","0.3780"
"160.5800","3.7539","0.3699"
"160.6000","3.7545","0.3675"
"160.6200","3.7548","0.3675"
"160.6400","3.7553","0.3667"
"160.6600","3.7559","0.3757"
"160.6800","3.7563","0.3703"
"160.7000","3.7567","0.3685"
"160.7200","3.7571","0.3679"
"160.7400","3.7577","0.3677"
"160.7600","3.7579","0.3787"
"160.7800","3.7586","0.3691"
"160.8000","3.7590","0.3686"
"160.8200","3.7594","0.3678"
"160.8400","3.7601","0.3667"
"160.8600","3.7604","0.3675"
"160.8800","3.7608","0.3675"
"160.9000","3.7611","0.3727"
"160.9200","3.7616","0.3689"
"160.9400","3.7622","0.3691"
"160.9600","3.7625","0.3694"
"160.9800","3.7628","0.3735"
"161.0000","3.7634","0.3703"
"161.0200","3.7639","0.3689"
"161.0400","3.7644","0.3689"
"161.0600","3.7650","0.3697"
"161.0800","3.7654","0.3755"
"161.1000","3.7660","0.3717"
"161.1200","3.7665","0.3708"
"161.1400","3.7668","0.3707"
"161.1600","3.7674","0.3691"
"161.1800","3.7680","0.3745"
"161.2000","3.7685","0.3699"
"161.2200","3.7690","0.3675"
"161.2400","3.7696","0.3687"
"161.2600","3.7699","0.3681"
"161.2800","3.7703","0.3743"
"161.3000","3.7708","0.3696"
"161.3200","3.7714","0.3685"
"161.3400","3.7716","0.3686"
"161.3600","3.7721","0.3683"
"161.3800","3.7724","0.3732"
"161.4000","3.7729","0.3703"
"161.4200","3.7734","0.3700"
"161.4400","3.7740","0.3696"
"161.4600","3.7744","0.3797"
"161.4800","3.7750","0.3725"
"161.5000","3.7755","0.3703"
"161.5200","3.7759","0.3692"
"161.5400","3.7764","0.3684"
"161.5600","3.7771","0.3800"
"161.5800","3.7774","0.3729"
"161.6000","3.7779","0.3717"
"161.6200","3.7784","0.3704"
"161.6400","3.7788","0.3714"
"161.6600","3.7794","0.3811"
"161.6800","3.7796","0.3744"
"161.7000","3.7801","0.3728"
"161.7200","3.7804","0.3721"
"161.7400","3.7809","0.3715"
"161.7600","3.7817","0.3826"
"161.7800","3.7823","0.3752"
"161.8000","3.7825","0.3720"
"161.8200","3.7831","0.3717"
"161.8400","3.7837","0.3715"
"161.8600","3.7839","0.3709"
"161.8800","3.7843","0.3767"
"161.9000","3.7850","0.3729"
"161.9200","3.7852","0.3715"
"161.9400","3.7858","0.3718"
"161.9600","3.7863","0.3717"
"161.9800","3.7869","0.3768"
"162.0000","3.7871","0.3731"
"162.0200","3.7878","0.3717"
"162.0400","3.7881","0.3704"
"162.0600","3.7884","0.3711"
"162.0800","3.7887","0.3766"
"162.1000","3.7894","0.3736"
"162.1200","3.7898","0.3727"
"162.1400","3.7901","0.3729"
"162.1600","3.7907","0.3719"
"162.1800","3.7915","0.3764"
"162.2000","3.7919","0.3708"
"162.2200","3.7922","0.3692"
"162.2400","3.7928","0.3698"
"162.2600","3.7933","0.3806"
"162.2800","3.7939","0.3725"
"162.3000","3.7941","0.3709"
"162.3200","3.7945","0.3705"
"162.3400","3.7952","0.3703"
"162.3600","3.7954","0.3704"
"162.3800","3.7962","0.3762"
"162.4000","3.7966","0.3717"
"162.4200","3.7971","0.3709"
"162.4400","3.7977","0.3718"
"162.4600","3.7980","0.3810"
"162.4800","3.7984","0.3745"
"162.5000","3.7987","0.3719"
"162.5200","3.7994","0.3707"
"162.5400","3.7997","0.3705"
"162.5600","3.8001","0.3815"
"162.5800","3.8006","0.3734"
"162.6000","3.8013","0.3719"
"162.6200","3.8016","0.3712"
"162.6400","3.8022","0.3716"
"162.6600","3.8025","0.3717"
"162.6800","3.8031","0.3770"
"162.7000","3.8035","0.3727"
"162.7200","3.8039","0.3715"
"162.7400","3.8044","0.3709"
"162.7600","3.8050","0.3711"
"162.7800","3.8054","0.3765"
"162.8000","3.8058","0.3741"
"162.8200","3.8063","0.3720"
"162.8400","3.8069","0.3721"
"162.8600","3.8074","0.3717"
"162.8800","3.8079","0.3711"
"162.9000","3.8084","0.3773"
"162.9200","3.8089","0.3736"
"162.9400","3.8093","0.3728"
"162.9600","3.8096","0.3722"
"162.9800","3.8101","0.3783"
"163.0000","3.8109","0.3735"
"163.0200","3.8112","0.3727"
"163.0400","3.8118","0.3719"
"163.0600","3.8120","0.3723"
"163.0800","3.8126","0.3837"
"163.1000","3.8128","0.3758"
"163.1200","3.8133","0.3733"
"163.1400","3.8137","0.3735"
"163.1600","3.8142","0.3851"
"163.1800","3.8146","0.3751"
"163.2000","3.8151","0.3742"
"163.2200","3.8156","0.3734"
"163.2400","3.8159","0.3735"
"163.2600","3.8168","0.3838"
"163.2800","3.8173","0.3754"
"163.3000","3.8176","0.3739"
"163.3200","3.8181","0.3738"
"163.3400","3.8187","0.3721"
"163.3600","3.8191","0.3717"
"163.3800","3.8197","0.3848"
"163.4000","3.8201","0.3752"
"163.4200","3.8204","0.3733"
"163.4400","3.8209","0.3726"
"163.4600","3.8212","0.3838"
"163.4800","3.8219","0.3753"
"163.5000","3.8224","0.3722"
"163.5200","3.8227","0.3716"
"163.5400","3.8234","0.3708"
"163.5600","3.8235","0.3716"
"163.5800","3.8242","0.3791"
"163.6000","3.8247","0.3744"
"163.6200","3.8250","0.3736"
"163.6400","3.8257","0.3734"
"163.6600","3.8262","0.3723"
"163.6800","3.8265","0.3791"
"163.7000","3.8269","0.3750"
"163.7200","3.8275","0.3745"
"163.7400","3.8280","0.3736"
"163.7600","3.8286","0.3742"
"163.7800","3.8291","0.3800"
"163.8000","3.8295","0.3764"
"163.8200","3.8298","0.3747"
"163.8400","3.8304","0.3747"
"163.8600","3.8307","0.3738"
"163.8800","3.8312","0.3862"
"163.9000","3.8319","0.3775"
"163.9200","3.8322","0.3758"
"163.9400","3.8326","0.3754"
"163.9600","3.8332","0.3855"
"163.9800","3.8338","0.3776"
"164.0000","3.8339","0.3759"
"164.0200","3.8345","0.3750"
"164.0400","3.8351","0.3747"
"164.0600","3.8355","0.3851"
"164.0800","3.8359","0.3776"
"164.1000","3.8363","0.3752"
"164.1200","3.8370","0.3751"
"164.1400","3.8375","0.3744"
"164.1600","3.8377","0.3860"
"164.1800","3.8382","0.3770"
"164.2000","3.8386","0.3753"
"164.2200","3.8392","0.3753"
"164.2400","3.8396","0.3760"
"164.2600","3.8399","0.3856"
"164.2800","3.8404","0.3775"
"164.3000","3.8408","0.3758"
"164.3200","3.8413","0.3746"
"164.3400","3.8417","0.3752"
"164.3600","3.8424","0.3752"
"164.3800","3.8428","0.3877"
"164.4000","3.8432","0.3788"
"164.4200","3.8439","0.3772"
"164.4400","3.8444","0.3767"
"164.4600","3.8450","0.3765"
"164.4800","3.8451","0.3835"
"164.5000","3.8460","0.3774"
"164.5200","3.8463","0.3759"
"164.5400","3.8465","0.3764"
"164.5600","3.8470","0.3760"
"164.5800","3.8478","0.3820"
"164.6000","3.8482","0.3786"
"164.6200","3.8484","0.3779"
"164.6400","3.8490","0.3780"
"164.6600","3.8493","0.3781"
"164.6800","3.8498","0.3836"
"164.7000","3.8503","0.3798"
"164.7200","3.8508","0.3784"
"164.7400","3.8512","0.3776"
"164.7600","3.8517","0.3787"
"164.7800","3.8521","0.3846"
"164.8000","3.8524","0.3803"
"164.8200","3.8532","0.3801"
"164.8400","3.8536","0.3795"
"164.8600","3.8539","0.3781"
"164.8800","3.8546","0.3839"
"164.9000","3.8552","0.3804"
"164.9200","3.8555","0.3792"
"164.9400","3.8560","0.3779"
"164.9600","3.8563","0.3878"
"164.9800","3.8568","0.3794"
"165.0000","3.8574","0.3769"
"165.0200","3.8577","0.3776"
"165.0400","3.8583","0.3771"
"165.0600","3.8587","0.3877"
"165.0800","3.8593","0.3809"
"165.1000","3.8597","0.3786"
"165.1200","3.8601","0.3783"
"165.1400","3.8607","0.3767"
"165.1600","3.8610","0.3767"
"165.1800","3.8613","0.3767"
"165.2000","3.8620","0.3839"
"165.2200","3.8625","0.3786"
"165.2400","3.8628","0.3783"
"165.2600","3.8634","0.3793"
"165.2800","3.8637","0.3852"
"165.3000","3.8642","0.3802"
"165.3200","3.8647","0.3794"
"165.3400","3.8651","0.3763"
"165.3600","3.8655","0.3776"
"165.3800","3.8661","0.3832"
"165.4000","3.8665","0.3795"
"165.4200","3.8669","0.3775"
"165.4400","3.8673","0.3780"
"165.4600","3.8678","0.3783"
"165.4800","3.8686","0.3843"
"165.5000","3.8690","0.3775"
"165.5200","3.8696","0.3763"
"165.5400","3.8698","0.3780"
"165.5600","3.8706","0.3775"
"165.5800","3.8711","0.3828"
"165.6000","3.8716","0.3783"
"165.6200","3.8718","0.3777"
"165.6400","3.8722","0.3771"
"165.6600","3.8728","0.3888"
"165.6800","3.8730","0.3807"
"165.7000","3.8736","0.3776"
"165.7200","3.8743","0.3777"
"165.7400","3.8745","0.3778"
"165.7600","3.8750","0.3885"
"165.7800","3.8755","0.3806"
"165.8000","3.8759","0.3791"
"165.8200","3.8765","0.3796"
"165.8400","3.8768","0.3789"
"165.8600","3.8773","0.3793"
"165.8800","3.8779","0.3899"
"165.9000","3.8781","0.3828"
"165.9200","3.8787","0.3807"
"165.9400","3.8792","0.3798"
"165.9600","3.8795","0.3912"
"165.9800","3.8801","0.3830"
"166.0000","3.8806","0.3809"
"166.0200","3.8810","0.3801"
"166.0400","3.8814","0.3802"
"166.0600","3.8818","0.3903"
"166.0800","3.8822","0.3833"
"166.1000","3.8828","0.3809"
"166.1200","3.8833","0.3800"
"166.1400","3.8837","0.3807"
"166.1600","3.8842","0.3801"
"166.1800","3.8848","0.3854"
"166.2000","3.8850","0.3818"
"166.2200","3.8858","0.3811"
"166.2400","3.8864","0.3809"
"166.2600","3.8868","0.3794"
"166.2800","3.8870","0.3844"
"166.3000","3.8879","0.3800"
"166.3200","3.8882","0.3782"
"166.3400","3.8885","0.3786"
"166.3600","3.8889","0.3792"
"166.3800","3.8893","0.3855"
"166.4000","3.8898","0.3817"
"166.4200","3.8903","0.3804"
"166.4400","3.8908","0.3807"
"166.4600","3.8910","0.3799"
"166.4800","3.8915","0.3794"
"166.5000","3.8922","0.3858"
"166.5200","3.8927","0.3814"
"166.5400","3.8931","0.3805"
"166.5600","3.8936","0.3908"
"166.5800","3.8943","0.3837"
"166.6000","3.8947","0.3807"
"166.6200","3.8953","0.3798"
"166.6400","3.8956","0.3788"
"166.6600","3.8964","0.3894"
"166.6800","3.8967","0.3824"
"166.7000","3.8971","0.3800"
"166.7200","3.8976","0.3795"
"166.7400","3.8981","0.3796"
"166.7600","3.8985","0.3898"
"166.7800","3.8989","0.3817"
"166.8000","3.8994","0.3789"
"166.8200","3.9000","0.3795"
"166.8400","3.9005","0.3790"
"166.8600","3.9009","0.3782"
"166.8800","3.9012","0.3894"
"166.9000","3.9017","0.3813"
"166.9200","3.9023","0.3803"
"166.9400","3.9026","0.3800"
"166.9600","3.9031","0.3789"
"166.9800","3.9035","0.3851"
"167.0000","3.9040","0.3816"
"167.0200","3.9045","0.3806"
"167.0400","3.9048","0.3811"
"167.0600","3.9053","0.3803"
"167.0800","3.9060","0.3855"
"167.1000","3.9063","0.3816"
"167.1200","3.9068","0.3800"
"167.1400","3.9074","0.3799"
"167.1600","3.9079","0.3795"
"167.1800","3.9084","0.3799"
"167.2000","3.9087","0.3854"
"167.2200","3.9093","0.3815"
"167.2400","3.9096","0.3813"
"167.2600","3.9100","0.3807"
"167.2800","3.9105","0.3870"
"167.3000","3.9110","0.3831"
"167.3200","3.9115","0.3816"
"167.3400","3.9121","0.3803"
"167.3600","3.9126","0.3908"
"167.3800","3.9129","0.3838"
"167.4000","3.9133","0.3808"
"167.4200","3.9139","0.3810"
"167.4400","3.9146","0.3807"
"167.4600","3.9148","0.3922"
"167.4800","3.9154","0.3844"
"167.5000","3.9157","0.3811"
"167.5200","3.9159","0.3812"
"167.5400","3.9165","0.3816"
"167.5600","3.9168","0.3942"
"167.5800","3.9174","0.3850"
"167.6000","3.9180","0.3828"
"167.6200","3.9185","0.3824"
"167.6400","3.9191","0.3811"
"167.6600","3.9196","0.3934"
"167.6800","3.9201","0.3843"
"167.7000","3.9206","0.3818"
"167.7200","3.9211","0.3815"
"167.7400","3.9214","0.3815"
"167.7600","3.9223","0.3929"
"167.7800","3.9224","0.3841"
"167.8000","3.9232","0.3810"
"167.8200","3.9236","0.3799"
"167.8400","3.9237","0.3788"
"167.8600","3.9244","0.3905"
"167.8800","3.9248","0.3835"
"167.9000","3.9251","0.3807"
"167.9200","3.9256","0.3813"
"167.9400","3.9262","0.3801"
"167.9600","3.9266","0.3805"
"167.9800","3.9270","0.3857"
"168.0000","3.9275","0.3817"
"168.0200","3.9280","0.3806"
"168.0400","3.9284","0.3812"
"168.0600","3.9288","0.3812"
"168.0800","3.9295","0.3873"
"168.1000","3.9300","0.3824"
"168.1200","3.9304","0.3825"
"168.1400","3.9308","0.3809"
"168.1600","3.9314","0.3799"
"168.1800","3.9316","0.3906"
"168.2000","3.9321","0.3844"
"168.2200","3.9326","0.3823"
"168.2400","3.9330","0.3817"
"168.2600","3.9337","0.3810"
"168.2800","3.9339","0.3872"
"168.3000","3.9345","0.3817"
"168.3200","3.9351","0.3802"
"168.3400","3.9357","0.3801"
"168.3600","3.9361","0.3809"
"168.3800","3.9365","0.3873"
"168.4000","3.9370","0.3834"
"168.4200","3.9376","0.3819"
"168.4400","3.9381","0.3805"
"168.4600","3.9385","0.3907"
"168.4800","3.9389","0.3829"
"168.5000","3.9393","0.3817"
"168.5200","3.9400","0.3806"
"168.5400","3.9402","0.3812"
"168.5600","3.9405","0.3929"
"168.5800","3.9413","0.3853"
"168.6000","3.9415","0.3834"
"168.6200","3.9419","0.3833"
"168.6400","3.9424","0.3830"
"168.6600","3.9427","0.3826"
"168.6800","3.9435","0.3897"
"168.7000","3.9438","0.3843"
"168.7200","3.9442","0.3830"
"168.7400","3.9446","0.3823"
"168.7600","3.9453","0.3825"
"168.7800","3.9457","0.3879"
"168.8000","3.9462","0.3842"
"168.8200","3.9467","0.3837"
"168.8400","3.9471","0.3837"
"168.8600","3.9478","0.3829"
"168.8800","3.9482","0.3942"
"168.9000","3.9488","0.3869"
"168.9200","3.9492","0.3852"
"168.9400","3.9496","0.3844"
"168.9600","3.9500","0.3835"
"168.9800","3.9504","0.3901"
"169.0000","3.9511","0.3859"
"169.0200","3.9515","0.3847"
"169.0400","3.9519","0.3840"
"169.0600","3.9525","0.3912"
"169.0800","3.9528","0.3869"
"169.1000","3.9532","0.3869"
"169.1200","3.9537","0.3859"
"169.1400","3.9541","0.3854"
"169.1600","3.9545","0.3852"
"169.1800","3.9551","0.3975"
"169.2000","3.9555","0.3895"
"169.2200","3.9557","0.3864"
"169.2400","3.9563","0.3856"
"169.2600","3.9569","0.3965"
"169.2800","3.9573","0.3894"
"169.3000","3.9577","0.3872"
"169.3200","3.9581","0.3877"
"169.3400","3.9586","0.3868"
"169.3600","3.9593","0.3855"
"169.3800","3.9595","0.3964"
"169.4000","3.9602","0.3888"
"169.4200","3.9607","0.3866"
"169.4400","3.9611","0.3859"
"169.4600","3.9618","0.3966"
"169.4800","3.9621","0.3887"
"169.5000","3.9624","0.3862"
"169.5200","3.9628","0.3857"
"169.5400","3.9631","0.3858"
"169.5600","3.9640","0.3863"
"169.5800","3.9641","0.3935"
"169.6000","3.9648","0.3877"
"169.6200","3.9653","0.3872"
"169.6400","3.9657","0.3862"
"169.6600","3.9660","0.3862"
"169.6800","3.9662","0.3930"
"169.7000","3.9669","0.3870"
"169.7200","3.9673","0.3857"
"169.7400","3.9678","0.3858"
"169.7600","3.9683","0.3853"
"169.7800","3.9686","0.3919"
"169.8000","3.9690","0.3877"
"169.8200","3.9696","0.3875"
"169.8400","3.9701","0.3865"
"169.8600","3.9704","0.3869"
"169.8800","3.9712","0.3850"
"169.9000","3.9716","0.3919"
"169.9200","3.9722","0.3871"
"169.9400","3.9724","0.3872"
"169.9600","3.9731","0.3977"
"169.9800","3.9736","0.3908"
"170.0000","3.9741","0.3869"
"170.0200","3.9746","0.3856"
"170.0400","3.9750","0.3853"
"170.0600","3.9753","0.3973"
"170.0800","3.9759","0.3892"
"170.1000","3.9763","0.3854"
"170.1200","3.9765","0.3854"
"170.1400","3.9770","0.3860"
"170.1600","3.9775","0.3869"
"170.1800","3.9779","0.3982"
"170.2000","3.9785","0.3901"
"170.2200","3.9790","0.3889"
"170.2400","3.9794","0.3871"
"170.2600","3.9798","0.3983"
"170.2800","3.9804","0.3910"
"170.3000","3.9808","0.3882"
"170.3200","3.9812","0.3877"
"170.3400","3.9818","0.3874"
"170.3600","3.9822","0.3858"
"170.3800","3.9828","0.3976"
"170.4000","3.9831","0.3902"
"170.4200","3.9836","0.3896"
"170.4400","3.9844","0.3882"
"170.4600","3.9846","0.3887"
"170.4800","3.9850","0.3936"
"170.5000","3.9856","0.3887"
"170.5200","3.9861","0.3875"
"170.5400","3.9865","0.3879"
"170.5600","3.9872","0.3868"
"170.5800","3.9872","0.3940"
"170.6000","3.9881","0.3892"
"170.6200","3.9884","0.3884"
"170.6400","3.9890","0.3884"
"170.6600","3.9895","0.3882"
"170.6800","3.9898","0.3940"
"170.7000","3.9901","0.3898"
"170.7200","3.9909","0.3882"
"170.7400","3.9913","0.3875"
"170.7600","3.9917","0.3934"
"170.7800","3.9920","0.3884"
"170.8000","3.9924","0.3882"
"170.8200","3.9931","0.3852"
"170.8400","3.9932","0.3865"
"170.8600","3.9937","0.3860"
"170.8800","3.9942","0.3949"
"170.9000","3.9947","0.3899"
"170.9200","3.9952","0.3898"
"170.9400","3.9956","0.3888"
"170.9600","3.9960","0.3993"
"170.9800","3.9964","0.3921"
"171.0000","3.9971","0.3893"
"171.0200","3.9976","0.3887"
"171.0400","3.9981","0.3888"
"171.0600","3.9985","0.3996"
"171.0800","3.9990","0.3918"
"171.1000","3.9995","0.3896"
"171.1200","3.9999","0.3889"
"171.1400","4.0004","0.3879"
"171.1600","4.0009","0.3886"
"171.1800","4.0012","0.3884"
"171.2000","4.0018","0.3945"
"171.2200","4.0024","0.3898"
"171.2400","4.0027","0.3882"
"171.2600","4.0034","0.3882"
"171.2800","4.0038","0.3941"
"171.3000","4.0043","0.3902"
"171.3200","4.0048","0.3884"
"171.3400","4.0053","0.3880"
"171.3600","4.0057","0.3865"
"171.3800","4.0062","0.3932"
"171.4000","4.0065","0.3896"
"171.4200","4.0068","0.3887"
"171.4400","4.0074","0.3884"
